NameId,Text,nid
anni_anni_bobanni, ok,25
audavideo, awww,24
audavideo, 2+2=4,24
audavideo, awwwww ,24
anni_anni_bobanni, 1+1=fun on saturday,25
audavideo, lol david ur so cute,24
anni_anni_bobanni, thanks,25
audavideo, so are you,24
audavideo, >,24
anni_anni_bobanni, so get your homework done,25
audavideo, ,24
anni_anni_bobanni, >,25
audavideo, ,24
anni_anni_bobanni, k,25
anni_anni_bobanni, niters david,25
anni_anni_bobanni, and just know that I'll be online after 9pm for the next few nights OK?,25
audavideo, k,24
anni_anni_bobanni, smooches,25
anni_anni_bobanni, talk to you tomorrow night,25
audavideo, ,24
audavideo, ,24
anni_anni_bobanni, ooooh nice,25
audavideo,,24
," hey Annie, I came home early",-1
audavideo," looks like your offline right now, but when you get on IM me, I'll probably be on invisible",24
audavideo, u there,24
anni_anni_bobanni, my mom just called,25
anni_anni_bobanni, she cant trade work with that other lady,25
anni_anni_bobanni, but,25
anni_anni_bobanni, there gonna go anyway,25
anni_anni_bobanni, yayyy!!!,25
anni_anni_bobanni, there gonna leave saturday morning,25
anni_anni_bobanni, ,25
anni_anni_bobanni, >,25
anni_anni_bobanni, u mad at me??,25
anni_anni_bobanni, Annie????,25
audavideo, Im not mad at you?,24
audavideo, I wasnt online,24
audavideo, hi,24
anni_anni_bobanni, ,25
audavideo, ,24
anni_anni_bobanni, whew Im glad you're there,25
audavideo, u get my message?,24
anni_anni_bobanni, ya,25
audavideo, so what does that mean?,24
audavideo, she'll take a sick day or something?,24
audavideo, there going!!,24
anni_anni_bobanni, sweet,25
audavideo, no shes just gonna leave sat morning,24
anni_anni_bobanni, instead a friday,25
anni_anni_bobanni, oh OK,25
audavideo, thats good news actually,24
audavideo, because if they leave saturday,24
audavideo, then we know for sure that they wont be back,24
audavideo, ya!!!!,24
anni_anni_bobanni, hey gimme a quick second,25
audavideo, k,24
anni_anni_bobanni, I'm wearing these teeth whitening molds in my mouth,25
audavideo, lol,24
anni_anni_bobanni, and its really uncomfortable,25
audavideo, ur whtineing ur teeth?,24
anni_anni_bobanni, ya,25
audavideo, and I keep having to spit every three minutes,24
audavideo, yuk lol,24
anni_anni_bobanni, ya,25
audavideo, so things are looking good for saturday night,24
audavideo, ya,24
anni_anni_bobanni, good deal,25
audavideo, we'll have fun,24
audavideo, im so exited david,24
anni_anni_bobanni, I am too,25
audavideo, how come u got home early today,24
anni_anni_bobanni, today I was scheduled to shadow other lab instructors,25
audavideo, huh,24
anni_anni_bobanni, which means I learn how they teach their labs,25
audavideo, oh ok,24
anni_anni_bobanni, but it was unoffficial,25
audavideo, and when I went in to punch in,24
audavideo, punch in?,24
anni_anni_bobanni, I calculated that I would be going into overtime,25
audavideo," ya, Im paid hourly",24
audavideo, u punch a ticket?,24
anni_anni_bobanni, sorta,25
audavideo, its all elctronic now,24
audavideo, online punch system,24
audavideo, ok,24
anni_anni_bobanni, anyway,25
audavideo, since I HAVE to work tomorrow for 8 hours,24
audavideo, I will still make 40 hours this week,24
audavideo, cool rite?,24
anni_anni_bobanni, so I decided to skkip out on today,25
audavideo," yep, cool",24
audavideo, too bad I cant do that this weekend,24
audavideo, ya ditched skool LOL,24
anni_anni_bobanni, lol yep,25
audavideo, you didnt happen to have checked the weather for this weekend did you?,24
audavideo, no,24
anni_anni_bobanni, why,25
anni_anni_bobanni, curious,25
audavideo, hey u no we got a festival in town this wekend,24
anni_anni_bobanni, is that good?,25
audavideo, holida at the beach,24
anni_anni_bobanni, idk,25
anni_anni_bobanni, i dont thinkntheres anything going on at nite,25
anni_anni_bobanni, Im just thinking someone you know might see you with me,25
audavideo, no its not at nite,24
anni_anni_bobanni, ull only b here at nite rite?,25
anni_anni_bobanni, right,25
audavideo, prolly 7,24
audavideo, ya ittl b dark,24
anni_anni_bobanni, ya I know,25
audavideo, k,24
anni_anni_bobanni, ready?,25
anni_anni_bobanni, xxxxxxxxxxxxxxxxxx,25
anni_anni_bobanni, ready for what?,25
audavideo, oh,24
audavideo, one sec,24
audavideo, flagler beach,24
audavideo, right?,24
audavideo, ya,24
anni_anni_bobanni, ok,25
audavideo," what zip, Im looking up weather forecasts for your area",24
audavideo, xxxxx,24
anni_anni_bobanni, ok,25
audavideo, looks like a good chance of rain,24
audavideo, o dang,24
anni_anni_bobanni, well were niot going out r we,25
anni_anni_bobanni, well I wouldnt have minded taking a walk on the beach to get out the jitters,25
audavideo, ya,24
anni_anni_bobanni, well maybe it wont rain,25
anni_anni_bobanni, we can still do it if it isnt raining,25
audavideo, I just wont be bringing the motorcycle,24
audavideo, o dang,24
anni_anni_bobanni, ok,25
anni_anni_bobanni, too cold and too likely to be rain,25
audavideo, sorry cutie,24
audavideo, ,24
anni_anni_bobanni, thats ok,25
anni_anni_bobanni, dont worry,25
audavideo, we'll have more time to do other thing,24
audavideo, lol,24
anni_anni_bobanni, things,25
audavideo, I was looking forward to the pool idea too,24
audavideo, me to,24
anni_anni_bobanni, but it might be too cold,25
audavideo, u no how to get here?,24
anni_anni_bobanni, Im about to run it through mapquest,25
audavideo, k,24
anni_anni_bobanni, they say it will be about 55 degrees that night,25
audavideo, and it says its 57 degrees now,24
audavideo, yuk,24
anni_anni_bobanni, do you think its chilly outside right now?,25
audavideo, lolim always chilly,24
anni_anni_bobanni, so ya,25
anni_anni_bobanni," because if its like it is now, but on saturday",25
audavideo, we may not be doing the pool thing either,24
audavideo, ,24
anni_anni_bobanni, but you tell me,25
audavideo, ok,24
anni_anni_bobanni, is your pool warm right now?,25
audavideo, well its heated,24
anni_anni_bobanni, ya,25
anni_anni_bobanni, my mom likes it to be warm so she can swim,25
anni_anni_bobanni, well if you can stand it the way it is now,25
audavideo, since you're chilly all the time,24
audavideo, then it should be fine,24
audavideo, k,24
anni_anni_bobanni," lol, should I even bother bringing swim trunks?",25
audavideo, lol,24
anni_anni_bobanni, if u dont wanna u dont hafta,25
anni_anni_bobanni, theres a big ence ,25
anni_anni_bobanni, and no ones upstairs now,25
anni_anni_bobanni, fence,25
anni_anni_bobanni, cool,25
audavideo," hey, I've got an idea",24
audavideo, what,24
anni_anni_bobanni, since I will be working all day saturday,25
audavideo, ?,24
anni_anni_bobanni, would you like me to leave immediately and just shower when I get there?,25
audavideo, ,24
anni_anni_bobanni, ya,25
anni_anni_bobanni, would mean I would get there sooner,25
audavideo, we got a shower here lol,24
anni_anni_bobanni, lol,25
audavideo, ,24
anni_anni_bobanni, well my idea doesnt end there,25
audavideo, what,24
anni_anni_bobanni, would you feel strange taking a shower with me?,25
audavideo, idk,24
anni_anni_bobanni, i could try,25
anni_anni_bobanni, it would definitely be an interesting start to the night,25
audavideo, umm,24
anni_anni_bobanni, how would that go,25
anni_anni_bobanni, well since it would be just the start we wouldnt have to do anything too crazy,25
audavideo, omg,24
anni_anni_bobanni, just lathering each other,25
audavideo, crazy stuff int he shower,24
anni_anni_bobanni, p,25
anni_anni_bobanni, o,25
anni_anni_bobanni, lol,25
anni_anni_bobanni," ya, havent you ever thought of that too?",25
audavideo, i knew ppl did that but,24
anni_anni_bobanni, i never did,25
anni_anni_bobanni, isnt it too slpeey?,25
anni_anni_bobanni, slippery,25
anni_anni_bobanni, dont u fall down,25
anni_anni_bobanni," I've been in the shower with women before, but I didnt have sex",25
audavideo, omg,24
anni_anni_bobanni, a lotta ppl have sex in the shower???,25
anni_anni_bobanni, sure,25
audavideo, its not the easyest thing to do,24
audavideo, lol,24
audavideo, but it happens,24
audavideo, o geez,24
anni_anni_bobanni, well i could try that,25
anni_anni_bobanni," well, like I said, we could just be in there together",25
audavideo, ok,24
anni_anni_bobanni, get used to each other,25
audavideo, its up to you,24
audavideo, i think i could try it,24
anni_anni_bobanni, thats what saturday night is all about right?,25
audavideo, lol,24
anni_anni_bobanni, ,25
anni_anni_bobanni, ya,25
anni_anni_bobanni," I mean, I dont mind just sitting with you and watching movies all night either",25
audavideo, you knwo that right?,24
audavideo, ya,24
anni_anni_bobanni, but i can do that by myself lol,25
anni_anni_bobanni," ok, thats what I thought",25
audavideo, just making sure Im not pressuring you into anything,24
audavideo, dang,24
anni_anni_bobanni, its not like,25
anni_anni_bobanni, im not a virgin u no,25
anni_anni_bobanni, I know,25
audavideo, if i didnt want it i wouldnt a given u the addy,24
anni_anni_bobanni, ,25
audavideo, lol,24
anni_anni_bobanni, speaking of which,25
audavideo, mapquest is being stupid,24
audavideo, k,24
anni_anni_bobanni, let me try mapblast,25
audavideo, u need diections,24
anni_anni_bobanni, dang,25
anni_anni_bobanni, dont u use google maps,25
anni_anni_bobanni, or google maps,25
audavideo, thats relatively new,24
audavideo, lol,24
audavideo, i luve google maps,24
anni_anni_bobanni, hey im looking at my house now!!!!,25
anni_anni_bobanni, on staellite,25
anni_anni_bobanni, lol,25
audavideo, cool,24
audavideo, dang thats So amazing,24
anni_anni_bobanni," blech, by the way, thanks",25
audavideo, what,24
anni_anni_bobanni, for keeping me company while I was belaching my teeth,25
audavideo, lol,24
anni_anni_bobanni, bleaching,25
audavideo, it was horrendous,24
audavideo, they real white now,24
anni_anni_bobanni, I needed to time to fly by,25
audavideo," they are whiter, yes",24
audavideo, goona glow in the dark lol,24
anni_anni_bobanni, lol,25
audavideo, didu google map??,24
anni_anni_bobanni, ca u c my house?,25
anni_anni_bobanni, workin on it,25
audavideo, lol,24
audavideo, ok so it will take me an hour and a half to get there,24
audavideo, k,24
anni_anni_bobanni, 80 miles,25
audavideo, so what time,24
anni_anni_bobanni, lets say around 7,25
audavideo, k,24
anni_anni_bobanni, want me to bring anything special?,25
audavideo, like what,24
anni_anni_bobanni, well I'll bring massage oil,25
audavideo, k,24
anni_anni_bobanni, condoms,25
audavideo, o ya,24
anni_anni_bobanni, u were gonna bring ur laptop,25
anni_anni_bobanni, to play music,25
anni_anni_bobanni, but maybe that was only 4 the beach,25
anni_anni_bobanni, ya,25
audavideo, but I'll bring it,24
audavideo, ok,24
anni_anni_bobanni, so we can look at pictures,25
audavideo, you can see all the places Ive been,24
audavideo, o cool,24
anni_anni_bobanni, ok so I google mapped you,25
audavideo, looking at the satellite image,24
audavideo, k,24
anni_anni_bobanni, are you looking at it too?,25
audavideo, ya,24
anni_anni_bobanni, down real close,25
anni_anni_bobanni, is there a tractor trailer in front of the house?,25
audavideo, lol ya,24
anni_anni_bobanni, course theres not really now,25
anni_anni_bobanni, lol,25
audavideo, i KNOW,24
audavideo, but u prolly no that,24
anni_anni_bobanni, ,25
audavideo, lol,24
anni_anni_bobanni, first tine i saw that i was like wow,25
anni_anni_bobanni, you're getting another tickle for that,25
audavideo, awwww,24
anni_anni_bobanni, u c my house?,25
anni_anni_bobanni, so thats your house right on the corner?,25
audavideo, the roof looke white,24
anni_anni_bobanni, its on the corner of 13th and oceanshore,25
anni_anni_bobanni, yep I see the white roof,25
audavideo, the doors facing the road,24
anni_anni_bobanni, ya cant c the ppol tho,25
anni_anni_bobanni, ok,25
audavideo, i guess thats a shadow,24
anni_anni_bobanni, is the pool under that smaller black roof?,25
audavideo, no in the shadow,24
anni_anni_bobanni, its not thst big,25
anni_anni_bobanni, thats OK,25
audavideo, its 3 storys,24
anni_anni_bobanni, we dont need it to be big,25
audavideo, k,24
anni_anni_bobanni, just big enough for both of us to have fun in,25
audavideo, ya,24
anni_anni_bobanni, you're on the first floor right?,25
audavideo, ya,24
anni_anni_bobanni, its an apartment building?,25
audavideo, noones in the other floors now,24
anni_anni_bobanni, kinda,25
anni_anni_bobanni, the other two floors belong to ppl who come down after christmas,25
anni_anni_bobanni, oh ok,25
audavideo, my nonny owns the house and rents out the top 2 floors,24
anni_anni_bobanni, cool,25
audavideo, ya,24
anni_anni_bobanni, and thats the driveway on the side of the house?,25
audavideo, ya,24
anni_anni_bobanni, on 13th?,25
audavideo, u gonna park there?,24
anni_anni_bobanni, prolly not,25
audavideo, ya its on 13th,24
anni_anni_bobanni, k,25
anni_anni_bobanni, I'll park further down,25
audavideo, k,24
anni_anni_bobanni, just so no nosey neighbors say anything,25
audavideo, ya i no,24
anni_anni_bobanni, good idea,25
anni_anni_bobanni, so is that a small access road between your house and the main road?,25
audavideo, huh,24
anni_anni_bobanni, that lil road,25
anni_anni_bobanni, between the house and the tractor trailer,25
audavideo, looks like a road,24
audavideo, u can go there if thats what u mean,24
anni_anni_bobanni, and thats all forest next to the house?,25
audavideo, i showed nonny this map and she said lets go outisde and wave and see if we can see oursleves,24
anni_anni_bobanni, lol,25
audavideo, cute,24
audavideo, theres some trreees,24
anni_anni_bobanni, whats the black roofed building next to you?,25
audavideo, but not eveywhere,24
anni_anni_bobanni, storage shed,25
anni_anni_bobanni, my mom calls it the shit shed lol,25
anni_anni_bobanni, thats a big shed,25
audavideo, full a nonnys stuff from her old place,24
anni_anni_bobanni, ur not kidding,25
anni_anni_bobanni, u cant even walk in there,25
anni_anni_bobanni, packed full?,25
audavideo, ya lol,24
anni_anni_bobanni, wow,25
audavideo, cool,24
audavideo, what,24
anni_anni_bobanni, just being cautious,25
audavideo, sorry if I seem creepy,24
audavideo, huh,24
anni_anni_bobanni, about the shed?,25
anni_anni_bobanni, about the surroundings,25
audavideo, o its ok,24
anni_anni_bobanni, is there a place to park my car across Oceanshore?,25
audavideo, by that walkway onto the beach,24
audavideo, next to the beach??,24
anni_anni_bobanni, u can pull over but not really,25
anni_anni_bobanni," ya, looks like there is some sort of walkway",25
audavideo, oh OK,24
audavideo, so not a good place to park,24
audavideo, maybe for a few minutes,24
anni_anni_bobanni, lol,25
audavideo, but not 4 all nite,24
anni_anni_bobanni, I plan on spending a little more than just a few minutes,25
audavideo, lol,24
anni_anni_bobanni, ,25
audavideo, theres soem steps there that go down to the beach and ppl,24
anni_anni_bobanni, park there to gp down there,25
anni_anni_bobanni, gp?,25
